rating,text,word_count,food,service,place,cost,count
1 sao,bán cái lẩu 370 vnd. nói hết gân bỏ nạm gầu xong không có gì bỏ toàn bò viên. thua cái lẩu 150 vnd. chưa gặp chỗ nào bán hàng láo vậy,32,1,0,0,1,84
2 sao,mắc so với chất lượng. không ngon như lời đồn.,10,1,0,0,1,84
1 sao,"kêu cái đùi dê quay mà không thấy đùi, thấy mang đĩa thịt dê mang vào. lẽ ra phải mang nguyên đùi vào nhìn thấy, và cắt tại bàn. hôm nọ đi 6 người hết 6 triệu. cũng quá mắc so với quán khác",44,1,0,0,1,84
1 sao,thức uống mắc mà không thực sự đúng chuẩn vị. đã vậy quán tự ý thêm phí dịch vụ 30 vnd người mà không báo trước rõ ràng từ đầu. một trải nghiệm hết sức tệ,36,1,0,0,1,84
1 sao,"đồ ăn kém. gọi cá linh thì lấy cá trám cỏ thay thế, gọi gà ta thì lấy gà công nghiệp thay thế. giá quá cao",26,1,0,0,1,84
1 sao,"hai người ăn lẩu bò 210 vnd khá ổn nếu ngưng lại không gọi thêm 55 vnd thịt thêm, vâng thịt bò trộn thịt heo trong 55 vnd trên, chịu quán",31,1,0,0,1,84
2 sao,ngày càng mắc và mất hương vị ngày trước,9,1,0,0,1,84
1 sao,món mắc nhất trong menu như khẩu phần ăn con nít! phải oder thêm mà nhìn vào thấy phát ngán thua xa các quán khác! nói chung rất tệ ai đi theo map nên cân nhắc !,37,1,0,0,1,84
1 sao,"bán mắc quá so với số lượng, chất lượng, không ngon đặc sắc, được tầm 6-7 cục đậu hũ chiên vuông be bé mà 35 vnd",26,1,0,0,1,84
1 sao,"thấy review tận 9 nên cũng hào hứng đi ăn ramen, ai nhè dở đến độ ăn không nổi bỏ luôn. mình kêu ramen tantan và toku. tantan ăn rất ngon nhé, vị đậm đà thơm. nhưng mà toku thất vọng quá, chỉ có vị muối mặn thôi không có vị gì nữa. cọng mì thường những quán khác họ sẽ hỏi bạn muốn dày hay mỏng, quán này thì không hỏi nên bạn buộc phải ăn cọng mì vừa dày vừa cứng, bự giống udon ấy chứ không phải cọng mì ramen. thịt thì lại là thịt đùi heo như miếng thịt nạc hủ tíu chứ không phải thịt giò cuốn. cắt miếng rất dày rất nạc và rất bở, ăn cực kì tệ luôn. được mỗi cái trứng lòng đào là ngon, đẹp. xong buồn nhất vẫn là gà chiên, vỏ bột dày cứng thì thôi, trời ơi gà mặn quá trời. mặn mà mình tưởng quán làm bị lỗi luôn hay sao ấy, vừa cắn 1 miếng phải nhè ra liền. rốt cuộc hơn 200 vnd mà ăn không được gì, bỏ mứa đi về. khá thất vọng",191,1,0,0,1,84
4 sao,"1 phần ăn khá lớn, đầy đặn, trang trí đẹp. salad cá hồi vị ngon. món mì ramen nước dùng béo nhưng quá mặn. giá cả hơi cao.",28,1,0,0,1,84
3 sao,không ngon như foody quảng cáo. giá cao so với chất lượng,12,1,0,0,1,84
2 sao,"trước ăn được, giờ không ngon bằng, lại lên giá 27 vnd rồi. vẫn thích canh bún chợ bà chiểu hơn.",21,1,0,0,1,84
4 sao,"thịt mềm, thơm, nước mắm ngon, gạo tấm nhưng nấu hơi sượng, ăn nhiều lần thấy lần nào cũng còn sống. mình ăn hơn chục năm nay rồi nhưng cảm giác giá cả không còn đi đôi với chất lượng nữa. giá cao hơn cả những quán cơm tấm đêm.",50,1,0,0,1,84
2 sao,kêu phở thố đá quán khác mình ăn cạn còn nóng thơm ngon. kêu ở đây vừa cho phần thịt bò vô nguội luôn tô nước phở. không ngon mà giá cao,32,1,0,0,1,84
2 sao,"giá trên 100 200 vnd 1 người nước nhạt nhẽo mỳ bình thường thịt xá xíu rất ngon và thơm đậm trứng lòng đào đúng độ nhiều rau khăn lạnh tính thêm kết luận, đồ ăn thua nhiều quán rảmen khác, thậm chí thua ramen chay với giá chỉ bằng 13 giá ở đây",54,1,0,0,1,84
1 sao,"đồ ăn tệ, giá lại trên trời, không xứng đáng số tiền bỏ ra.",14,1,0,0,1,84
1 sao,"món ăn nấu dở,chắc do đổi đầu bếp từng là khách quen của quán nhưng thôi say bye đồ ăn dở tệ tết phụ thu tới tận 15 không hề đáng với giá tiền 1 tí nào complaint dụ bếp riết phát chán,thôi say bye ,miến thì vón cục,hến thì cay cực kì ,gỏi thì trộn lại 4-5 lần ăn chả ra cái gì",64,1,0,0,1,84
2 sao,"đi qua đây nhiều lần thấy quán khá đông khách, ghé vô ăn thấy thất vọng. một tô canh bún1 khăn lạnh giá 37 vnd tô bún được 3 miếng huyết, 3 miếng đậu hũ, 1 cây chả, một miếng riêu cua nhỏ. riêu cua không được thơm, kiểu như cua bị chết. nước lèo nhạt chẳng có gì là đặc sắc, đậm đà cả. với giá này ăn tô phở bò ngon hơn nhiều lần. thất vọng.",78,1,0,0,1,84
2 sao,"ăn được nhưng giá tiền với đồ ăn chênh lệch quá, toàn rau muống với đậu hủ",17,1,0,0,1,84
1 sao,"lần đầu cũng như lần cuối trải nghiệm ăn ở tại quán, bán mắc quá so với số lượng, chất lượng.",21,1,0,0,1,84
1 sao,"1 tô 35 vnd giá khá mắc. thật sự chỉ có bún,1 chả, 3 đậu hủ, 2 huyết và cua rồi rau muống. khá mắc luôn á. mà màu nhìu quá. lần nào ăn về cũng bị khó ngủ. ăn lần nào cũng không ngủ được.",46,1,0,0,1,84
1 sao,"đồ ăn giá cao, khẩu phần ít. ăn bò né 2 phần 1 dĩa rau, gọi thêm rau 1 dĩa 10 vnd được mấy cọng.",25,1,0,0,1,84
2 sao,"ăn ở đây chục năm hơn là có đó, nhưng đồ ăn ngày càng đắt, toàn bún và bún, topping toàn đậu, miếng chả, không da mà 35 vnd. mỗi năm mỗi lên mà chất lượng ngày càng giảm. giá 35 vnd tô có giò của nơi khác. xưa mỗi tuần đều ăn 2-3 lần, nay có khi nửa năm mới quay lại một lần. ăn về gai gai cái cổ. giá mà tăng kiểu này thì khách ngày càng mất.",81,1,0,0,1,84
3 sao,"sườn bì chả cũng thường, 52 vnddĩa không đáng.",9,1,0,0,1,84
1 sao,"quá mắc, ăn cơm có mùi bún mắm khó chịu",10,1,0,0,1,84
1 sao,"chưa ăn thử cơm nhưng mọi người né bún thái ra nhé. 60 vnd mà khá mắc được 2 lát chả cá, 1 miếng mực, cá điêu hồng chút xíu, 1 lát thịt bò. nước như canh chua chứ không phải bún thái.",43,1,0,0,1,84
3 sao,"nước dùng ngọt, giá cao, 1 tô 35 vnd mà chỉ có 1 chả, 3 huyết, 2 da heo, 5 tàu hủ, chả cua. 35 vnd là bằng 1 tô có giò ở nơi khác rồi",36,1,0,0,1,84
2 sao,"quán đổi đầu bếp hay đổi chủ gì đó đồ ăn kg còn ngon như trước, giá mắc",18,1,0,0,1,84
1 sao,đồ ăn được ít mà mắc dữ. món thịt kho măng thì toàn mỡ măng thì già giá không hề bình dân luôn còn mắc hơn combo ở lotte,29,1,0,0,1,84
1 sao,"gọi 3 món sườn, canh chua, thịt luộc mà 200 vnd, sườn gọi cho mình cu cháu ăn mà nó ăn thòm thèm, được 3,4 cục. thịt luộc thì mỏng như tờ giấy. chả hiểu quán bình dân bỏ 200 vnd ra ăn mà không biết khái niệm no là gì. bán như này chắc có mấy cái nhà ở phú mỹ hưng",63,1,0,0,1,84
2 sao,mình mua 2 món đem về. 1 món là xoài cá cơm thì rất ổn. còn món kia là bò một nắng chấm muối kiến thì khá thất vọng vì giá cũng gần 0 mà được vài miếng mỏng lét. hơi buồn rồi!,43,1,0,0,1,84
1 sao,"quá mắc và dở , không nên ăn",8,1,0,0,1,84
2 sao,"cơm tấm đồ chua ngon,sườn mềm ướp vừa vị nhưng không được dai ăn cứ rã rã không giống các quán cơm tấm khác,chả nướng ăn ổn,hạt cơm nhuyễn mềm rã ăn không hợp với mình nếu cứng hơn 1 xíu là ngon,và cuối cùng là giá không phù hợp với học sinh và sinh viên, cơm sườn chả tính 50 vndphần, giá không phù hợp với chất lượng, có nhiều món cơm trưa lựa chọn",76,1,0,0,1,84
3 sao,ăn bình thường nhé. giá cũng không phải rẻ cho sinh viên đâu. tin vào tiktok đi coi ăn hơi hụt hẫn,22,1,0,0,1,84
4 sao,"hình như gà nhỏ hơn lúc trước, giá thì hơi cao.",11,1,0,0,1,84
4 sao,"bánh canh cua trên trung bình, giá cũng cao, không quá ngon như mọi người đồn. ai tin tiktok là sâm lài nhé mọi người",25,1,0,0,1,84
1 sao,"thấy mấy cái đánh giá ở dưới khen ngon. tối về bận việc không nấu cơm nên gọi đồ về ăn xem như thế nào, ai ngờ quá thất vọng. bán mắc như quỷ. đồ ăn thì dở, có vẻ như nấu sẵn để tủ lạnh. khách đặt thì đem ra hâm lại rồi giao cho khách. mình gọi giao 4 món, mở ra thấy sườn non ram đúng 4 cục 45 vnd đã mắc rồi còn dở tệ. tất cả cá thịt đều không tươi ngon. haiz",88,1,0,0,1,84
2 sao,"quán này trước đây án ngon và luôn đông khách, gần đây đổi chủ đồ ăn không ngon mà còn mắc hơn trước, quán luôn vắng vẻ. mình không hiểu chủ mới chắc không hiểu kinh doanh ngày nay là gì!",41,1,0,0,1,84
1 sao,đồ ăn rất ít đĩa sườn 4 cục nhỏ tí canh thì múc được 2 chén trứng chiên thì đường kính được 10cm bán kiểu này thì xây hẳn villa,30,1,0,0,1,84
2 sao,"mình thấy giá ở quán rất đắt so với mặt bằng với chất lượng xung quanh, đồ ăn thì cũng không ngon như warning zone, tầm tiền này thì có những quán như the gang tới ăn còn có nhạc quẩy đùng đùng vui hơn nhiều. nói chung là sẽ không chọn quán này cho những bữa tiệc đông người thêm lần nào nữa. giá quá đắt nhưng chất lượng tệ so với hầu hết mấy quán nhậu nổi khác hiện nay. hình dưới là mẹt hải sản mà gần 800 vnd bằng bữa đi ăn ốc 4 người ăn no nê",102,1,0,0,1,84
1 sao,vừa dở vừa mắc,4,1,0,0,1,84
1 sao,không như trên mạng chỉ có vài cụ chả mà tận 50 vnd ít cua nx chứ chịu thua nghe theo rì diu và ăn đắng quá,27,1,0,0,1,84
1 sao,"đồ ăn thì ít , đắt nữa. lại không ngon. lại còn mặn lòi l. quá tệ",17,1,0,0,1,84
1 sao,"gọi 2 món. 1 món mì rất mặn, món còn lại rất cay. đồ ăn bị pr lố, giá cao, không ngon",22,1,0,0,1,84
1 sao,"đồ ăn dở tệ. thịt sườn nhưng được chiên xào lại dầu mỡ ngập tràn, không ăn được gì, vứt cả hộp . giá thì cao đặt từ grab về mà bực",32,1,0,0,1,84
4 sao,"không ngon lắm, pr quá lố. mỳ tương đen là món cơ bản của quán mì hàn mà ăn lại bị đắng, bạch tuộc cay chỉ thấy vị cay của tương ớt hàn, nêm nếm lạt. đồ ăn thì ít so với giá đó. đó giờ mình ăn nhiều nơi nhưng lần đầu thấy 1 nhà hàng làm không xứng đáng với giá tiền bỏ ra. được mỗi quầy line và nước. sẽ không quay lại.",76,1,0,0,1,84
1 sao,"đi ngang thấy quán mới mở hoành tráng đông nên tiện vào ăn thử thì không như mong đợi , suất ăn 120 vnd mà không có được 1 đĩa rau ăn kèm và 1 chén canh rất thất vọng",40,1,0,0,1,84
1 sao,"không hiểu sao nhà hàng , mình ăn 2 người mà bị trúng thực cả 2 . giá cũng không rẻ mà đồ ăn không kiểm soát để bán cho khách , thiết nghĩ cần vsattp xuống kiểm định",39,1,0,0,1,84
5 sao,"giá rẻ, ăn cũng ổn á. ăn tối chủ nhật giá 129 vnd, có khoai tây nghiền chiên ăn tạm, bánh sữa toàn bột béo không ngon. thịt ướp ổn áp nè, có vú heo ăn ngon. gia vị chấm cũng ổn , có tương thì chưa ngon lắm. lấy kim chi bị ỉu mềm và salad ở quầy. thêm 39 vnd để có ba chỉ bò, hải sản, lẩu. 29 vnd buffet nước có coca, 7up chai to, chanh, trà đá, sâm bí đao, kem hồng hạnh nhiều vị mỗi người được ăn 1 cây mà dở nhé cứng đá lắm, cây thứ 2 tính 7 vnd chắc cũng không muốn lấy cây 2 đâu. dùng đũa 1 lần. chọn món bằng qr.",124,1,0,0,1,84
1 sao,"hồi xưa ăn rất chất lượng, đúng kiểu chất lượng tạo nên thương hiệu. nhưng giờ quay lại thì thấy đồ ăn xuống hẳn, không còn như trước mà giá lại tăng, cảm giác không còn xứng đáng như trước nữa.",41,1,0,0,1,84
1 sao,"45 vnd mà chỉ có 2 miếng chả. 4 miếng đậu hũ, 4 miếng huyết. không có 1 lát thịt. đắt vcl",22,1,0,0,1,84
3 sao,"quán ăn dừng ở mức ổn. chất lượng món không quá tốt, giá khá cao",15,1,0,0,1,84
1 sao,"đồ ăn ít mà còn đắt, không quay lại",9,1,0,0,1,84
2 sao,ăn ở đây 5-6 năm rồi mà giờ thấy chất lượng đi xuống quá. giá cả lên hơn trước mà gà thì bở. xưa mua nửa con được đúng nửa con mà giờ mua nửa con được lèo tèo mấy miếng. trông kiểu 14 con đúng hơn,47,1,0,0,1,84
2 sao,hồi trước ăn rất ổn. từ ngày đổi thành premium thật sự tệ quá mất đi nét riêng từ đầu không muốn quay lại buffe lẩu mà cho cái tô vậy là buffe lẩu dữ chưa giá : 650 vnd người mà tệ vậy thì nên coi lại nhé,49,1,0,0,1,84
5 sao,"khá bất ngờ vì lần đầu ăn mì ở đây, nhưng rất hợp khẩu vị mình, mì ramen không bị quá mặn. tiếc là quán lại không đông, btw quán xứng đáng có nhiều khách biết tới hơn nhé điểm trừ là quán hơi nóng một tẹo",47,2,0,1,0,88
4 sao,quán nhậu nhỏ nhưng món ăn khá ngon.,8,2,0,1,0,88
4 sao,quán có diện tích khá nhỏ nhưng lượng khách hàng đến khá đông. hương vị canh bún khá ngon và đặc trưng,22,2,0,1,0,88
4 sao,quán ngon nhma nhiều ruồi,5,2,0,1,0,88
3 sao,quán bán đồ ăn ngon nhưng hơi ồn,8,2,0,1,0,88
4 sao,"sáng 10h30 quán mới bắt đầu mở cửa, không gian bếp mở có thể nhìn thấy đầu bếp làm đồ ăn, tuy nhiên nhìu lúc ngồi sát mùi dầu mỡ khoe chịu. theo chia sẻ thì đồ ăn được nhập mới mỗi nhày nên ăn rất tươi, hôm mik đi sớm cá hồi chưa về kịp nen không ăn được. còn các món khác đều tươi ngon. phần cơm cuộn mix có lươn tươi ngon dai khẩu vị đối với mik thì có hơi mặn. nước thfi ngọt quá phần mì tatan mì tươi , nước súp béo- ổn",99,2,0,1,0,88
4 sao,món ngon .ngồi vỉa hè nên hàng rong nhiều,9,2,0,1,0,88
4 sao,"chỗ để xe chưa thật sự ổn, còn lại hủ tíu khá ngon",13,2,0,1,0,88
4 sao,"gà ngon , nướng thơm , ngồi ăn hơi ám khói xí không 810",14,2,0,1,0,88
5 sao,lẩu bò 3 người ăn cũng khá ổn thịt bò thơm béo mềm. gân nhiều. nò viên chiên ngon nhé. đi cuối tuần buổi tối hơi đông hơi nóng,29,2,0,1,0,88
5 sao,"hương vị độc đáo, ngon ! hơi khó tìm vì biển hiệu nhỏ, khuất.",14,2,0,1,0,88
5 sao,"lẩu bò tươi, bò viên giòn ít bột, nước dùng thanh đậm vị. cuốn gì quên mất nhưng mà rau tươi, rửa sạch. cuối tuần hơi đông nên cân nhắc đặt trước. quán có 2 khuôn viên ngoài trời trong nhà, cá nhân trong hay ngoài đều hơi nóng do bản thân cũng hơi bị nhiệt.",56,2,0,1,0,88
5 sao,"không gian quán hơi nhỏ nên đến sớm, khung giờ trưa đông người. phở vị thanh, dễ ăn và có thêm gia vị nên thêm phù hợp với khẩu vị mỗi người",32,2,0,1,0,88
5 sao,"bún đậu với mắm tôm ngon, quán hơi nhỏ",9,2,0,1,0,88
4 sao,"phở gà ngon. không gian kín, bếp tại chỗ nên hơi mùi.",12,2,0,1,0,88
2 sao,"ngon, nhưng hơi nhếch nhác. khách hàng có cảm giác không vệ sinh.",13,2,0,1,0,88
3 sao,"ưng ý: tan tan ramen ngon, nước dùng béo ngậy đậm vị, sợi mì dai, topping ăn kèm đầy đặn chưa ưng ý: không gian hơi cũ kĩ, không được chăm chút kĩ, chén dĩa trình bày cũng không được bắt mắt. mình gọi 2 món: 1 ramen 1 cơm cà ri. mà ra món không đồng đều, mình ăn hết tô ramen rồi thì cơm của bạn mình mới ra",71,2,0,1,0,88
2 sao,"ăn thì ngon, ghé quán khá nhiều lần. nhưng càng ngày càng khó chịu về list nhạc nhân viên mở, lúc thì xập xình, lúc nghe nhạc giang hồ. đi làm cả ngày về đi ăn cho thư giãn mà nghe nhạc nhức đầu luôn á. mong chủ nhắc nhở các bạn nhân viên về vấn đề có list nhạc phù hợp",62,2,0,1,0,88
4 sao,"quán có kiến trúc cũng bình thường, sử dụng chủ đạo là vật liệu gỗ, phong cách hơi hướng xưa cũ, ở sg gòn có cả đống quán như vậy. không gian quán hơi chật chội do bàn ghế kê san sát nhau, đi lại phải nép người mới được. quán đặc biệt bởi có lẩu ngon. quán phù hợp cho nhu cầu ăn no, nói chuyện vui vẻ, không phù hợp cho tụ tập nhậu nhẹt, xôm tụ, ồn ào.",81,2,0,1,0,88
